lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta0,log_sig_sq
-414158.3385974194,0.9657063008242892,0.23061315334997615,4.0,15.0,0.0,414165.3163144564,-0.9829389486282805,3.5885923378615407,0.4392111162277609,-7.219615371038085,3.6832928049716287,1.4000952839907215,5.215194759862311,2.895064556534284,-1.3624978986029086,-0.3223012289397002,10.129772876043342,7.39724885642163
-414159.18132991454,0.9335597858812581,0.23061315334997615,4.0,15.0,0.0,414163.1030231062,-1.022873092839297,3.6334130196677807,0.4238503279459184,-7.28909663421021,3.5644071419487995,1.4977211811680005,5.199580362161776,2.8097871356944792,-1.3149837594695535,-0.2779587294825537,10.097367481842422,7.3966537433077315
-414163.9401125912,0.9257880158354761,0.23061315334997615,4.0,15.0,0.0,414169.9789746763,-0.8675791611150993,3.527823978684627,0.3701194248567499,-7.2159589561616855,3.8229397147469153,1.4605139803775862,4.962225699059747,2.90053705370675,-1.293378195418169,0.10372220720935701,9.723123121583015,7.392844476263313
-414159.07614666113,1.0,0.23061315334997615,4.0,15.0,0.0,414169.36663031846,-1.0751668246073764,3.5410691781662833,0.37242758032056916,-7.16200990364827,4.013202119678943,1.394875748080237,4.8322668040865695,2.9517840601350636,-1.4940330024096298,-0.0055303561045029065,10.109232312434758,7.394561912473234
-414156.51388119283,0.9598873180155827,0.23061315334997615,4.0,15.0,0.0,414163.40340986353,-0.9793899944971223,3.9159913400328374,0.598751111213565,-7.015000750549774,3.9707431056081828,1.613157105489319,4.737903517045408,2.952061545588496,-1.253481320515162,-0.46542483112578636,10.002051589450783,7.3891775976819645
-414156.5109131858,0.9380034322769438,0.23061315334997615,4.0,15.0,0.0,414162.08179972175,-1.0991064044139711,3.5919597632570492,0.6691146526267054,-6.745399634356052,3.8604266034596435,1.615743850245089,4.684769490930049,2.914992015710639,-1.6961448688898753,-0.3592288604062149,9.96087596222741,7.389813804247109
-414157.29848682147,0.9629035841281379,0.23061315334997615,4.0,15.0,0.0,414160.92172775185,-0.8712356810764738,3.7351471893906214,0.39646091734716493,-7.173576184134357,4.225592902179537,1.4695549505613648,4.437956709485587,2.9395113488641305,-1.3255149358292464,-0.1718918678277998,9.909217140586023,7.394668533508511
-414156.49246570177,0.9989002133528366,0.23061315334997615,4.0,31.0,0.0,414161.1759076531,-0.8875792100721022,3.7737044459710907,0.4558401264363804,-7.291502843124255,4.478057529634611,1.4546484658020118,4.522470894023058,2.9026519029446507,-1.3540549515307994,-0.2278527532762745,9.90042710386589,7.393117338749369
-414156.2325530839,0.9852732950510482,0.23061315334997615,4.0,31.0,0.0,414159.2058316713,-1.1516284441614129,3.6649972440672394,0.8083331795871623,-6.399115873851654,3.6408118633635653,1.6647238029921043,4.335144269849773,3.010536619604283,-1.566767076105265,-0.5013971620166668,9.956852017986256,7.390683275693403
-414157.02846449026,0.9860434363322957,0.23061315334997615,4.0,15.0,0.0,414160.28578879073,-1.0480985421533378,3.76069494204208,0.6582485296729342,-6.343833054928045,3.750517583011382,1.8711302591591774,4.144130597484758,2.8803179823896086,-1.5630479173696976,-0.3607712102593442,9.978485822216678,7.386851526246619
-414160.64814076934,0.8636509588526141,0.23061315334997615,4.0,15.0,0.0,414165.04455152276,-0.7200631575124834,3.662632383324797,0.5173416015032531,-6.563730706046305,3.6761001211992297,1.321573671346478,4.450562848199646,3.162623977278737,-1.4710525745997933,-0.2940470629105231,9.888348502698646,7.3988985338029405
-414160.1853884832,0.9846200148972001,0.23061315334997615,4.0,15.0,0.0,414169.78235229047,-1.1257751566900214,3.991835010029201,0.5185516570837734,-6.7056218981015805,4.051144351929446,1.6662581092978987,4.240806116178332,2.744667869586365,-1.5377674128326506,-0.16759054311909446,9.757062470212635,7.386524234409021
-414159.25407872495,0.9411873062260288,0.23061315334997615,4.0,15.0,0.0,414167.06995995616,-1.1063013074338497,3.6390527791839484,0.4666477406793643,-6.762362723924846,4.447077026622803,1.6624351068440815,3.8518947121000187,2.8632165437685715,-1.5968035277772148,-0.18742926308103058,9.839239545241796,7.392669219787999
-414159.7830337507,0.9958154485557994,0.23061315334997615,4.0,15.0,0.0,414166.47028237476,-1.2151920999288066,3.611916954150748,0.4370845634908195,-6.696297959298502,4.328940907955897,1.5550325679218473,4.198206800551165,2.8715656443129625,-1.4264254759494606,-0.11455008139926762,9.7308654629253,7.396396755341321
-414160.20343582466,0.9905921538496063,0.23061315334997615,4.0,15.0,0.0,414167.10326593934,-1.1773263887063214,3.847250255712912,0.24759680175708232,-6.815439251351154,3.629372851456375,1.4037462306003705,4.922553960621152,2.8837167505006263,-1.5375683127342603,-0.20165242309645995,9.968327452325346,7.38809386057613
-414156.7264760745,0.992702720707267,0.23061315334997615,4.0,15.0,0.0,414164.42428594537,-0.8775069330147353,3.733379195169647,0.6427889662446086,-6.709712418861679,3.63961157217594,1.6445739015754404,4.801919560306242,3.002420523241876,-1.318290485250319,-0.2562642201834058,10.178376265111874,7.392702359100167
-414158.42762948206,0.989443743912756,0.23061315334997615,4.0,15.0,0.0,414160.7731453853,-0.8396877060351498,3.7563636582298376,0.6688125552256063,-6.704474846881895,3.647841818264603,1.6452726729010925,4.8285382281178615,3.087332800622667,-1.4170293758686767,-0.09947891785233952,10.099090150916991,7.391791711145403
-414157.97540808097,0.9882331889688972,0.23061315334997615,4.0,15.0,0.0,414165.5352314274,-1.3172246283113298,3.803158575059783,0.5765692540319485,-6.92085111086798,4.260231387565327,1.723792010270132,4.441007840347091,2.9562062104854046,-1.506873142025959,-0.186119301757981,9.938910347189546,7.395049384168621
-414156.7287663408,1.0,0.23061315334997615,4.0,15.0,0.0,414159.8017535144,-1.1777089661855835,3.8153173173697335,0.6136035673229254,-6.95889809874693,4.133344330456044,1.7774120976992123,4.415172302487697,2.9719350542071115,-1.5537326460585865,-0.1936993884013005,9.978499094323338,7.395340398560387
-414158.7909898952,0.9276044427832484,0.23061315334997615,4.0,15.0,0.0,414162.8260578822,-1.210468292632193,3.584567535088224,0.29692982819414615,-6.607153640841053,3.6625732163422944,1.566925118748129,4.452495970432558,3.047515774914147,-1.5031798808811605,-0.17955132202121882,10.019555971056795,7.386633508126968
-414158.00471764785,0.9820171716427809,0.23061315334997615,4.0,15.0,0.0,414166.1728414538,-1.2324794701846786,3.735973770226925,0.648365675828978,-6.643950571900744,3.907009882929308,1.4747297207211802,4.470228356294238,2.9755556007022985,-1.5943968329448222,-0.20742095623017912,10.213151509981282,7.388215415057322
-414158.8640243148,0.9444710564429804,0.23061315334997615,4.0,15.0,0.0,414164.3563418561,-0.7551672055009081,3.639505576098931,0.4253004324363814,-6.906480709517752,3.8965579543540017,1.6879698083137187,4.575697288302192,2.849945394085052,-1.2275854881120483,-0.2482934876448511,9.796919537246291,7.397258800177802
-414161.27821272146,0.9993898765384439,0.23061315334997615,5.0,31.0,0.0,414167.03992583277,-1.2515112431952107,3.735002397681997,0.6285669174008701,-7.882332871575748,4.490511470098182,1.3954263157256936,5.044765770985105,2.9476670964101475,-1.5510127482977205,-0.31190410025210513,10.188122493143435,7.386257781395044
-414156.11439701536,0.9970721885051279,0.23061315334997615,4.0,15.0,0.0,414166.613123391,-0.84479120016493,3.58970356555304,0.5817961925191413,-7.094609267858068,4.081861031917301,1.4644211135283403,4.612324573725714,3.0148936183909916,-1.5326337725002215,-0.49148052134887443,9.863250792550804,7.39681611427006
-414155.7998390204,0.9956442941245289,0.23061315334997615,4.0,15.0,0.0,414159.3103694835,-1.0946764093280121,3.577360182423518,0.6898942203358827,-6.8057495362645835,3.7880321075281573,1.6719694697269682,4.651841338554817,2.8498251998814434,-1.4820950431981679,-0.3377208438031703,9.813299932267283,7.385802212356712
-414161.2051761447,0.9508273254329259,0.23061315334997615,4.0,15.0,0.0,414164.48880661576,-0.7829137703391357,3.8243258896762584,0.33415574646715596,-7.478044685300605,4.574678464066138,1.653485622107158,4.521294259796944,2.8165214301468353,-1.446572315383617,-0.11327241380690695,9.917592037512735,7.395060718367057
-414163.16061762185,0.8743409344031754,0.23061315334997615,4.0,15.0,0.0,414166.6334552679,-0.7551393236922446,3.823515476195245,0.36071362728031964,-7.503756520965194,4.5632877275604935,1.6455461178505202,4.419410391733206,2.8245668099681263,-1.4205878455442176,-0.07981217684326418,9.955082558211975,7.396387633957613
-414157.44193895865,0.9049886310118223,0.23061315334997615,4.0,15.0,0.0,414167.0146404534,-1.275375996922442,3.53015225555797,0.7172739533579965,-6.899664783282955,3.76012631588996,1.552822791812461,4.586535467122846,2.937024356704165,-1.3931278905727436,-0.42095823434532814,9.961665432338949,7.386704527087789
-414157.3994826131,0.9962012970202363,0.23061315334997615,4.0,15.0,0.0,414163.53320165747,-0.7314697334949725,3.87305466880869,0.6221038743243165,-6.841525735044612,3.8633072091420404,1.5111075745244311,4.607937972101458,2.9056291921287145,-1.5481575226452051,-0.41693063215746035,9.982305223228295,7.396700651680679
-414159.9583888655,0.9525683372501429,0.23061315334997615,4.0,15.0,0.0,414164.97881478036,-0.6346130384737895,3.8054377729537485,0.6453074756801749,-6.9782993785911795,3.8969380713029635,1.4777234428716042,4.671178671867393,2.821043717334571,-1.5243436229188723,-0.4147231262194263,10.073784589590796,7.385395736597317
-414162.09196907806,0.9488930086347539,0.23061315334997615,4.0,15.0,0.0,414167.2937966895,-1.4697008172420873,3.581919916441659,0.530628038475808,-7.290486476030947,4.197554952336601,1.5119463550125996,4.74836627718875,3.052941905513479,-1.391115589785798,-0.39161280842425866,9.86583873636265,7.398067340062013
-414157.87121979566,0.9868384317228378,0.23061315334997615,4.0,15.0,0.0,414167.7326871095,-0.7805178973727885,3.7390977979849027,0.8151480353968134,-7.01597127651307,4.097158940648758,1.5290605395238288,4.539731095198935,2.892698490932955,-1.1880022355628352,-0.4957480745950458,9.954684846444067,7.390236877606628
-414157.2856910771,0.9877489907077001,0.23061315334997615,4.0,15.0,0.0,414164.16441428073,-0.9996184484654803,3.5723388366699473,0.3643494080861962,-7.5431368397715675,4.1830335244441805,1.5379977045853515,5.024728131868929,2.933455675601768,-1.552458989912793,-0.25865747745599105,10.085364121364837,7.3932280262631265
-414157.74148862937,0.9548397052910311,0.23061315334997615,4.0,31.0,0.0,414165.91489964287,-1.0392052413362134,3.920032771149273,0.7034623603969077,-6.352017083269451,4.0342032627320465,1.6681278148597243,3.948252258984403,2.9242920594855524,-1.2912451424172526,-0.2294449937952042,9.843963357471894,7.389494928177821
-414158.2245757496,0.914959335660313,0.23061315334997615,4.0,15.0,0.0,414161.7791411179,-1.0134560161545139,3.833171147779046,0.7389726147629541,-6.1856758939768905,4.044971325307933,1.7989676823499685,3.8381228662355498,2.871089103443932,-1.3138106786047639,-0.3976739828162139,9.960425132507206,7.392403486575452
-414158.01771238964,0.9396323822883498,0.23061315334997615,4.0,15.0,0.0,414165.3363997149,-0.9318735593442509,3.9628400412653058,0.7152671600875662,-6.7994321999020935,3.882891651663277,1.5442079098760033,4.369255549982965,2.9078738666184516,-1.2090137906003673,-0.3730770715105287,10.106873558984162,7.394285549315182
-414156.58618490904,0.8343981609664569,0.23061315334997615,4.0,15.0,0.0,414163.63576436794,-1.0337018599554137,3.8717725591051493,0.6315663321508965,-6.866531626597154,4.062047410861643,1.488359576437706,4.455769054454411,2.8571076705656315,-1.3170293065781211,-0.5069436394485611,10.111123735612395,7.396849712489383
-414159.06647955824,0.9711183284434574,0.23061315334997615,4.0,15.0,0.0,414162.84148563794,-0.9998618652705438,3.9174526681400312,0.8722739972671322,-6.564276647166926,3.5322104023722813,1.4760202670342428,4.709336252579741,2.9746042338644614,-1.3388093915525998,-0.5108069918985273,9.999602897508076,7.398004667258186
-414157.9460230838,0.9992774448595195,0.23061315334997615,4.0,15.0,0.0,414164.1017846875,-1.046322745272089,3.809147047595063,0.4857707069755673,-6.246928373106413,3.611966844077213,1.6530561092600833,4.2289973434754105,2.8768809024983386,-1.403294230786382,-0.3484761144914583,10.107564663666464,7.381279179843268
-414160.4560718628,0.9748300287770644,0.23061315334997615,4.0,15.0,0.0,414162.15069091093,-1.057575564254635,3.48444110362527,0.7290734698584465,-6.254272975354559,3.6014013658064723,1.6794886441523287,4.377715179817973,2.8223840093672004,-1.4252612491234526,-0.19257282519149072,9.811299471489281,7.4025101225109315
-414162.723635721,0.975089074054646,0.23061315334997615,4.0,15.0,0.0,414168.4584377062,-0.9201913262362341,3.7483120310307236,0.2675202989277481,-6.9215339369397775,4.22836783359752,1.7501470882681207,4.316557116925178,2.9222117344073504,-1.1889864151575587,-0.30765685008667737,10.184952166955378,7.384509423923926
-414158.9976503224,0.9824127064501265,0.23061315334997615,4.0,15.0,0.0,414168.1170769598,-1.078443502592507,3.5094367977572287,0.48629260514244554,-6.576991896979151,3.7548775831091845,1.4331824187180047,4.454868815027198,2.873608054121052,-1.4160288853496799,-0.042921577379795454,9.919297235916153,7.400568161415952
-414157.0469472383,0.9959622707777732,0.23061315334997615,4.0,15.0,0.0,414163.39050095796,-0.9033223491219933,3.7723361709607457,0.523834948581284,-6.807400497721492,4.058365645273939,1.6720348991496823,4.389909669296357,3.040180874927063,-1.4733383190961946,-0.5145113624469185,9.842269357145664,7.385222182618193
-414157.6781419199,0.8853597517216796,0.23061315334997615,4.0,15.0,0.0,414166.88225291745,-1.1219687561169782,3.622830294980815,0.48774677631955543,-6.353733405824249,3.6312573488545157,1.5133123839521452,4.571526837834253,2.7759499291833007,-1.3763609418924445,-0.12960283334620923,10.075641731223591,7.397356542471551
-414157.8932537467,0.9818404122632926,0.23061315334997615,4.0,15.0,0.0,414166.46485530055,-1.1383037395688547,3.459205938847883,0.5114610103094785,-6.9583574826362335,3.9705026999471533,1.4235657216172921,4.579447609077386,2.8422196147040113,-1.4159964546282346,-0.19103634303220676,9.83457560438051,7.385102144704086
-414155.27171996067,0.9974640021450514,0.23061315334997615,4.0,15.0,0.0,414161.67370837554,-1.07592505343192,3.608626019079384,0.5149788415349245,-6.674958040346242,3.77456265117831,1.69225609715343,4.447032429643863,2.8167106502298616,-1.485095551364323,-0.3445536321993963,10.132376092263367,7.387802424678461
-414156.03165194846,0.9966071003524447,0.23061315334997615,4.0,15.0,0.0,414158.3756676043,-1.0892518464548113,3.670946675418523,0.47826390655328727,-6.3595761190687865,3.5955798253809763,1.633223572280186,4.378251724717789,3.020239992320682,-1.622776315750756,-0.2356154370038385,10.118868352535534,7.39289239195787
-414157.0393529459,0.9344400605706602,0.23061315334997615,4.0,15.0,0.0,414163.1684189952,-0.9866895238195732,3.82662293594385,0.7996669394890161,-6.953201479791745,3.9311031180521283,1.4982530285888354,4.467423850591161,2.84080968191081,-1.3220374535412813,-0.5435186484536007,9.793798837919573,7.387956899890022
-414155.7235547422,1.0,0.23061315334997615,4.0,15.0,0.0,414160.3440039037,-1.2248946274510826,3.668466937867662,0.6358532953832396,-6.519248126963653,3.5414234356295466,1.5974053137194804,4.548109072550269,2.8980283897545527,-1.2756273068102302,-0.391323231889539,10.024402403236659,7.394364634828629
-414155.96904230927,0.9850428902818975,0.23061315334997615,4.0,15.0,0.0,414158.2409590748,-0.7857047256441622,3.7142528606342644,0.5719828636159277,-6.952757259916313,4.212857931012912,1.5297273953526225,4.470397308795995,2.9821867548916408,-1.6081349928201194,-0.30021966758201996,9.995950442195928,7.388616624648059
-414154.3505519885,0.7901577594764441,0.23061315334997615,4.0,15.0,0.0,414160.5722681061,-1.0416256134822244,3.7889392050228317,0.5893860215172931,-6.916892385234402,3.7991181762872386,1.4402194366522052,4.751133673774056,2.933888060794972,-1.3031977670662231,-0.4032745040420574,10.040709294743314,7.394494342290366
-414155.57605893345,0.9721933794297678,0.23061315334997615,4.0,15.0,0.0,414157.51226907456,-1.190475958015426,3.752331277841855,0.5688128462555554,-6.844824099269673,3.8182392903689015,1.5883125199456223,4.6964505578006355,2.9888706047831377,-1.2991483105035888,-0.39244352968584895,9.857466765257021,7.396258338136484
-414156.50760377216,0.7927122374028738,0.23061315334997615,4.0,15.0,0.0,414162.58248880395,-0.9891944713634543,3.5768251878054818,0.6200291572726095,-6.830811123169423,3.8932153279135306,1.4748850712856507,4.32997194262208,2.953988825457155,-1.39223339791362,-0.4569463661183634,9.874069138734985,7.383903779720718
-414155.3500173172,0.9594722474933537,0.23061315334997615,4.0,15.0,0.0,414160.18299997627,-0.9239881719862034,3.6779732588004928,0.43159480774213416,-7.188912376470772,4.169171349694161,1.6062136594011827,4.761945210420182,2.9671948854703687,-1.3507063569744908,-0.24404303760644938,9.999886671780825,7.396899339982705
-414156.1839943384,0.8915883972972976,0.23061315334997615,4.0,15.0,0.0,414159.3598833423,-1.115515374826356,3.736525857554655,0.7002384494084402,-6.74666418038134,3.773574825936769,1.524824422442213,4.394555840258131,2.875028014238679,-1.5135809989461053,-0.5522058018279632,9.922036772922544,7.38518036242099
-414156.52526378934,0.98330048672982,0.23061315334997615,4.0,15.0,0.0,414159.9389736034,-0.9554637907316679,3.5909150955404687,0.6634982048697414,-6.399426444757055,4.088482323564672,1.6370197099693107,4.146373991931781,2.9454313646666384,-1.3403842533547723,-0.17189402537548332,9.973352864877807,7.395372924937232
-414155.3436465233,0.9581235907257718,0.23061315334997615,4.0,15.0,0.0,414159.1589093904,-0.9802767702506127,3.6730418556913946,0.602054624361428,-6.344664619871683,3.824433352024503,1.5601403819715387,4.254891782469439,2.8235200131206444,-1.392033917114265,-0.42961133219443237,9.912221031182597,7.386129863304883
-414157.85785768274,0.9901783537576527,0.23061315334997615,4.0,15.0,0.0,414161.51867909264,-1.083697943003207,3.6372464627611305,0.49951317313606997,-6.130940705446795,3.3640039934581654,1.6279967744256427,4.267899140497989,2.9518449736117254,-1.5906107665074802,-0.21982808135132412,10.086814075267931,7.397940617201262
-414159.7539133751,0.9982383001223728,0.23061315334997615,4.0,15.0,0.0,414163.65025214554,-0.8683444983927153,3.7836757431598116,0.6710032603970131,-5.889799457536357,3.615655760452785,1.7774278110382573,3.757040606613819,2.7247568444777923,-1.5672821792813951,-0.26920075040598185,10.009133495361997,7.392383616048357
-414157.2686397425,0.6873711745864316,0.23061315334997615,4.0,15.0,0.0,414168.475216855,-1.1640774088328187,3.6020343179627945,0.5905758135600725,-6.861727585082401,3.706265882679226,1.4226820673895464,4.724797032358503,3.1169778882363146,-1.2870449284845478,-0.4054092957107801,9.950860613524139,7.398147966839817
-414156.7681917529,0.9915114803483811,0.23061315334997615,4.0,15.0,0.0,414162.69303721644,-0.9138577673338882,3.7549597834427915,0.7545681452842714,-6.4561410091421,3.8177661575954875,1.6267128920196765,4.206143656256338,2.7670800440547514,-1.5586160572122956,-0.27391430006521034,9.975304180758728,7.385254664721534
-414156.7859502782,1.0,0.23061315334997615,4.0,15.0,0.0,414160.38708403084,-1.080446400848108,3.6572222587449166,0.6918866301721367,-6.464427920407656,3.5044934738532865,1.580012207818608,4.549182766288161,3.031460411007999,-1.396741482032162,-0.595030128267793,9.847810547222403,7.396093438045724
-414157.33092244266,0.9432518153500798,0.23061315334997615,4.0,15.0,0.0,414161.92430240504,-0.9936408107599343,3.7015541385929716,0.5984608939800623,-6.468279064674478,4.146460994258231,1.700404383806261,4.104186380733124,2.758742859389379,-1.480930993849792,-0.12340824415599785,10.105472207841315,7.387110966051628
-414155.63009926124,0.9761862797055372,0.23061315334997615,4.0,15.0,0.0,414160.78282190394,-1.0774447496214772,3.765179737597297,0.5742742969888093,-6.509925597348046,3.4358842058470382,1.5423723960378357,4.65338146608005,3.0592579679831258,-1.3869677049437885,-0.4155271375324122,9.859230185228016,7.394648618355469
-414156.35662300454,0.9768094709037562,0.23061315334997615,4.0,15.0,0.0,414159.90101676213,-0.9054466205741355,3.4858637169981948,0.5697835073782241,-7.02990936525623,3.99347985849457,1.508308349773751,4.621117275770997,2.7681662453618983,-1.5395423006454085,-0.4006732961301349,10.05315734339439,7.3877507612128746
-414160.1271268243,0.9596610339944818,0.23061315334997615,4.0,15.0,0.0,414168.4171406806,-0.9118114567128346,3.3792261258679486,0.7679352342273322,-7.427219900941937,4.315058057698249,1.6159345141988504,4.7310665896037225,2.881631166893986,-1.5489746997936067,-0.5861912997195351,9.937215250261287,7.390558812014432
-414160.45731993805,0.9199629850402732,0.23061315334997615,4.0,15.0,0.0,414162.92355723924,-1.1153304951602876,3.998444316717746,0.4071410054899236,-6.337199756980286,3.7342279226669524,1.4580328267908809,4.4591011280675215,2.9117820306811812,-1.3181632356757669,-0.0397408864354036,10.004616731151758,7.389963023696483
-414156.76432699396,0.9999783072840239,0.23061315334997615,4.0,31.0,0.0,414163.54790911183,-1.0047437166799287,3.9298851723993247,0.47382051551593407,-6.981002440249159,4.063273626781562,1.6349270015287793,4.754684435586969,3.016002283785796,-1.3889003343213515,-0.16390429005734103,10.034349337886892,7.389303454317792
-414156.7530019457,0.9829638936960102,0.23061315334997615,4.0,15.0,0.0,414159.7119386905,-0.9589633088739824,3.4485517281605986,0.7068370548061016,-6.638569172081062,3.851250511038664,1.4715266327882235,4.380541124234635,2.8238379796324478,-1.3862203894523666,-0.48719633299809423,9.833956753867016,7.394966918706413
-414155.10392729676,0.9911561280102433,0.23061315334997615,4.0,15.0,0.0,414160.56256424566,-0.9735443470023112,3.6326742367638554,0.5356730045216105,-6.630462059121715,3.8919027311569563,1.5334717544117642,4.3709085615457015,3.1492354582719053,-1.4801175832746796,-0.46753156732116546,9.927566621652844,7.395104205542376
-414155.8550328964,0.9860035379480555,0.23061315334997615,4.0,15.0,0.0,414159.3213503809,-1.1085259905885194,3.7439024569750803,0.5879970871719002,-6.801469413986028,3.93439004065124,1.6694318575973703,4.565569997598545,2.717554690973493,-1.3929625229799536,-0.09819559378909479,10.033479020434205,7.38788549504414
-414156.64783109387,0.7640720077889758,0.23061315334997615,4.0,15.0,0.0,414161.7350818402,-1.0754586899661653,3.575473766109124,0.5157615682205194,-6.69995867415478,4.3381104893830384,1.6191283994742829,4.220651717661236,3.038671431351515,-1.4268175248436268,-0.20243001054685017,9.878971226115391,7.388772211677268
-414155.515634173,0.9921851978869076,0.23061315334997615,4.0,15.0,0.0,414161.6689371129,-1.086553178974209,3.575951294016403,0.41449452719202157,-6.916447823192866,4.147474718114857,1.5747919316975512,4.317844391290863,3.0924093178175034,-1.4450596865810226,-0.27828862543978466,9.952526667742202,7.391111465721004
-414162.552222366,0.9550167668872406,0.23061315334997615,4.0,15.0,0.0,414167.3445246912,-1.3167289663814756,3.591484321739424,0.3154727371003179,-6.917752490661218,4.0746797007796856,1.4322630989982448,4.604120139584626,2.832693741175343,-1.5893624163130609,-0.29162667045948387,9.849095750470832,7.381516130063492
-414157.2007236531,0.9077671235958582,0.23061315334997615,4.0,15.0,0.0,414168.33164591715,-0.9328577875836682,3.84485803929283,0.7252679522831944,-7.208633419309923,4.026467198794852,1.6291533511636063,4.8010217100501125,2.8506451186064217,-1.4881015294826663,-0.3095853444114522,9.710194789347032,7.393775135979951
-414156.935847991,0.8709267315798266,0.23061315334997615,4.0,15.0,0.0,414162.7063073219,-0.9545492492939905,3.5816174461490284,0.6258029218296478,-6.7919367656027,3.909924942646266,1.5922634146096608,4.3023600837173435,3.1790873532618296,-1.5793184922112757,-0.4238534800612136,9.974909040018929,7.393959740719867
-414158.4019356323,0.6756061590469583,0.23061315334997615,4.0,15.0,0.0,414168.53387148713,-0.780958030756552,3.7491524784881056,0.82633728486442,-6.723143531807855,3.852236790049358,1.3234701464372935,4.365292186869633,2.918030637614361,-1.3001244212828666,-0.4935971125949964,9.999922703082392,7.39129780079142
-414157.74565609824,0.9949092812485838,0.23061315334997615,4.0,15.0,0.0,414161.27338635066,-1.249913799068433,3.588894461409093,0.47704522079836864,-6.905059841158783,4.015486397651618,1.7523122110014875,4.697928464365398,2.901827823013332,-1.5793390337389412,-0.12375127744669794,9.962123611518662,7.390514905867673
-414158.70736976084,0.6358822259638655,0.23061315334997615,4.0,15.0,0.0,414168.77375921886,-0.8210756688795774,3.7700643234512263,0.6096364011024137,-7.098763921466164,3.8959059447575153,1.334868070143475,4.60339424633729,2.918653014890519,-1.2078177718530607,-0.3570311234593334,9.943648789989691,7.396887699928461
-414159.7107027388,0.9998682968121426,0.23061315334997615,4.0,15.0,0.0,414165.72289362643,-0.9393889065735732,3.653324560143169,0.3144564850395375,-6.808385279800639,4.06984244735779,1.6169809442232774,4.606092702026966,3.076100968960361,-1.744077310943397,-0.2143090449501481,9.875223493505484,7.389148117893382
-414158.7844686124,0.9617825173615674,0.23061315334997615,4.0,15.0,0.0,414166.3475020538,-0.896588712451696,3.5883866424153434,0.6570631095435954,-7.2032221250596296,3.87114470625044,1.482720838949172,5.042086237002586,2.609194367761278,-1.3606008820863176,-0.26353611263222776,9.843428481001778,7.39309822464886
-414160.14744113345,0.9973845552725943,0.23061315334997615,4.0,15.0,0.0,414166.39236314385,-0.8041185832655815,3.434384758920958,0.5963118441379096,-7.102466212879432,3.7680238190546658,1.4764124411745543,4.9119236686782575,2.6320844770476266,-1.3341906057700983,-0.28454792857593003,9.878225866195438,7.391528306308171
-414157.7858413474,0.9314297029708278,0.23061315334997615,4.0,15.0,0.0,414163.33465360873,-1.0118642346389666,3.895744236387596,0.43966478564497136,-6.82710824591914,4.028327129173567,1.5365121185938886,4.458483002588182,3.248683720360023,-1.431787516364171,-0.2785625329318406,10.028587773209926,7.39219711777744
-414160.17666198686,0.9683271939893326,0.23061315334997615,4.0,15.0,0.0,414166.8025494714,-1.0184687730272346,3.383494093764068,0.4031688155845417,-6.400564101082582,3.568824765099391,1.492667143523135,4.3799966293484,2.974922653414929,-1.1507395274135814,-0.35286982261436073,10.06925132697418,7.3905911633372865
-414163.57131711184,0.7547261723901265,0.23061315334997615,4.0,15.0,0.0,414169.06620556803,-1.0270828856597187,3.377395470898567,0.4327285393761117,-6.567951974377409,3.5001833692469653,1.4888500433248872,4.3709067667902985,3.0054323202066997,-1.0934575958830592,-0.3918379944793939,10.072735349316037,7.392313406229796
-414161.4059292363,0.9624203925482706,0.23061315334997615,4.0,15.0,0.0,414171.0394078651,-0.7728609081515332,3.9176696294597924,0.6744745639778341,-6.501636292724224,3.994396290795793,1.3545378004527848,4.483930681671721,2.941333970929091,-1.5439856522718918,-0.2544000723675816,9.972312446444374,7.394205017988941
-414160.42662200617,0.9935765110642893,0.23061315334997615,4.0,15.0,0.0,414166.1847915926,-0.8956913104167755,3.930368567795947,0.7537638886219618,-6.812114789960914,3.981960277600789,1.3112645323796897,4.28519110322843,2.7745471678411553,-1.3885090711551202,-0.2803390976996357,10.059765814520475,7.396450377418818
-414159.89083656244,0.99081840938319,0.23061315334997615,4.0,15.0,0.0,414163.86380147154,-0.9167674253272761,3.997849536210403,0.766094463350109,-6.635847584082375,4.01481642367802,1.3574467832781287,4.4181860722578,2.8459080151391967,-1.4521811587966236,-0.341222470251553,10.101109631304677,7.395646629148109
-414160.9019559017,0.9838719591319441,0.23061315334997615,4.0,15.0,0.0,414165.20552849444,-1.0556916378579495,3.341245832285743,0.4588712285112128,-7.565102989551078,4.132104957568643,1.608815062954111,4.913874156661311,2.992250874574529,-1.2824957101453287,-0.4185497927045676,9.909621151492056,7.387836242884177
-414157.26414527453,0.9989846930953749,0.23061315334997615,4.0,15.0,0.0,414166.5082746292,-1.152941654785526,3.775115287649339,0.7083956521136324,-6.52833949607072,3.859877204569339,1.6786621400416144,4.356693729304621,2.877145677782094,-1.2507756971112414,-0.19752003230076937,9.748219170020885,7.394533252469048
